module,container,tag,quantity,uncertainty,confidence,citation,doi,url,accessed,tier,basis
ae.plant.scheduling,np,SOURCED,2.5 dimensionless,point,high,"Krieger, I.M. and Dougherty, T.J. 1959, A Mechanism for Non-Newtonian Flow in Suspensions of Rigid Spheres, Transactions of the Society of Rheology 3:137-152",10.1122/1.548848,,2026-09-16,1,"hard-sphere intrinsic viscosity of 5/2, the Einstein coefficient assumed in the Krieger-Dougherty derivation"
ae.plant.scheduling,np,SOURCED,7.0 dimensionless,point,high,"McGeary, R.K. 1961, Mechanical Packing of Spherical Particles, Journal of the American Ceramic Society 44:513-522",10.1111/j.1151-2916.1961.tb13716.x,,2026-09-16,1,forming of high-density multicomponent packings requires at least a sevenfold difference between sphere sizes of the individual components
ae.plant.scheduling,np,ASSUMED,2.0 dimensionless,"uniform(low=1.0, high=3.0)",low,,,,,,"ESTIMATE from first-principles force scaling, not a measurement. The magnetic force on a linear paramagnetic particle in a fixed matrix geometry scales as B times grad B, and in a matrix whose field gradient is itself proportional to the applied field this gives a B-squared dependence, hence n_B = 2. Bracketed 1 to 3 because real HGMS capture also depends on slurry velocity, matrix wire diameter, particle size and matrix loading, and saturates at high field where the exponent falls below 2. Must be fitted from a field sweep on the actual feed before any WHIMS sizing."
ae.plant.yield_cascade,np,ASSUMED,85.0 joule / kelvin / mole,point,low,,,,,,"Trouton's rule, the empirical observation that the entropy of vaporization of many liquids at their normal boiling point clusters near 85 J/(mol K). An approximation, not a measurement, and known to be poor for associated vapours (AlCl3 is dimeric as Al2Cl6) and for ionic melts (NaCl, KCl, LiCl). Used only where a measured enthalpy of vaporization could not be sourced, and every value so derived is flagged in CHLORIDES."
ae.plant.yield_cascade,np,SOURCED,1.0 dimensionless,point,high,"Liu, L., Liu, H., Li, J., Peng, T., Wang, W. and Wang, F. (2026) Mechanism Study on Deep Removal of Lattice Impurities from High-Purity Quartz by Chlorination Roasting, Minerals 16(8), 836",10.3390/min16080836,,2026-09-16,1,"Liu et al. 2026 abstract: 'carbonaceous reductants are indispensable for enabling spontaneous chlorination of substitutional impurities such as Ti, Al, and B, while alkali metals including Na, K, and Li can be effectively removed under HCl atmosphere at moderate temperatures'. Encoded as the rule that Ti, Al and B are thermodynamically blocked when no reductant is present."
ae.plant.yield_cascade,np,SOURCED,12.3 kilowatt_hour / metric_ton,"uniform(low=0.95, high=1.05) (relative to nominal)",medium,"Arellano-Pina R., Sanchez-Ramirez E., Perez-Garibay R. et al. 2023, Bond's work index estimation using non-standard ball mills, Physicochemical Problems of Mineral Processing 59(6):172458",10.37190/ppmp/172458,,2026-09-16,1,"Table 2, Ore A, standard Bond procedure in the 30.5 cm Bond ball mill. Ore A is a quartz plus aluminosilicate assemblage from Zacatecas, Mexico (28.75 wt% Si), not a quartz concentrate. Relative uncertainty of plus or minus 5 percent reflects the 3.8 to 5.3 percent spread the same paper reports between its standard and reduced procedures. UNIFORM, not normal: the spread is the gap between two named procedures, which bounds the value rather than describing a sampling distribution around it, and the paper reports no replicate scatter that would justify a Gaussian. This call was originally written against Distribution.relative(0.05), which left the shape implicit; that constructor was split into relative_normal and relative_uniform precisely so the shape has to be stated, because the implicit version also misread an absolute zero-mean normal as a relative one."
ae.plant.yield_cascade,np,SOURCED,[90.0 400.0] kilojoule / mole,point,medium,"Liu, L., Liu, H., Li, J., Peng, T., Wang, W. and Wang, F. (2026) Mechanism Study on Deep Removal of Lattice Impurities from High-Purity Quartz by Chlorination Roasting, Minerals 16(8), 836",10.3390/min16080836,,2026-09-16,1,"Stated in the abstract as activation energies ranging from approximately 90 kJ/mol for Na+ to 400 kJ/mol for Ti4+ for solid-state diffusion through the SiO2 lattice. The full text, which would give per-element prefactors, was not retrievable (mdpi.com returned HTTP 403 from this sandbox)."
ae.plant.yield_cascade,np,ASSUMED,[1e-10 0.0001] meter ** 2 / second,point,low,,,,,,"Estimate, not a measurement: pre-exponential factors for cation diffusion in silicate minerals are commonly reported within about 1e-10 to 1e-4 m^2/s. Used as a SWEEP so that any conclusion drawn is checked at both ends rather than resting on a chosen value. A measured prefactor for Al requires Pankrath 1994 (doi 10.1127/ejm/6/4/0435), unreachable from this sandbox."
ae.plant.yield_cascade,np,SOURCED,0.625 dimensionless,point,high,"McGeary, R.K. 1961, Mechanical Packing of Spherical Particles, Journal of the American Ceramic Society 44:513-522",10.1111/j.1151-2916.1961.tb13716.x,,2026-09-16,1,one-size spheres packed in an orthorhombic arrangement with a density 62.5 percent of theoretical density
ae.plant.yield_cascade,np,SOURCED,0.6366 dimensionless,point,high,"Scott, G.D. and Kilgour, D.M. 1969, The density of random close packing of spheres, Journal of Physics D: Applied Physics 2:863-866",10.1088/0022-3727/2/6/311,,2026-09-16,1,"random close packing density of equal spheres, the poured-and-tapped limit commonly quoted as 0.6366"
ae.plant.yield_cascade,np,SOURCED,2.5 dimensionless,point,high,"Krieger, I.M. and Dougherty, T.J. 1959, A Mechanism for Non-Newtonian Flow in Suspensions of Rigid Spheres, Transactions of the Society of Rheology 3:137-152",10.1122/1.548848,,2026-09-16,1,"hard-sphere intrinsic viscosity of 5/2, the Einstein coefficient assumed in the Krieger-Dougherty derivation"
ae.plant.yield_cascade,np,SOURCED,7.0 dimensionless,point,high,"McGeary, R.K. 1961, Mechanical Packing of Spherical Particles, Journal of the American Ceramic Society 44:513-522",10.1111/j.1151-2916.1961.tb13716.x,,2026-09-16,1,forming of high-density multicomponent packings requires at least a sevenfold difference between sphere sizes of the individual components
ae.plant.yield_cascade,np,ASSUMED,2.0 dimensionless,"uniform(low=1.0, high=3.0)",low,,,,,,"ESTIMATE from first-principles force scaling, not a measurement. The magnetic force on a linear paramagnetic particle in a fixed matrix geometry scales as B times grad B, and in a matrix whose field gradient is itself proportional to the applied field this gives a B-squared dependence, hence n_B = 2. Bracketed 1 to 3 because real HGMS capture also depends on slurry velocity, matrix wire diameter, particle size and matrix loading, and saturates at high field where the exponent falls below 2. Must be fitted from a field sweep on the actual feed before any WHIMS sizing."
